"member_id","org_id","first_name","last_name","role","membership_tier","join_date","renewal_date","is_active"
15895,3188,"David","Davis","Administrator","Standard",2018-11-19 17:43:27,2019-11-19 17:43:27,1
15896,4500,"Chris","White","Billing Specialist","Basic",2023-06-12 18:40:45,2024-06-12 18:40:45,1
15897,1226,"Ana","Johnson","Billing Specialist","Basic",2023-08-14 23:33:20,2024-08-14 23:33:20,1
15898,2298,"Chris","Anderson","Practice Owner","Basic",2022-06-30 05:59:25,2023-06-30 05:59:25,1
15899,278,"Linda","Wilson","Practice Manager","Basic",2020-03-23 23:39:27,2021-03-23 23:39:27,1
15900,4208,"Chris","Wilson","Front Desk","Premium",2016-11-19 22:23:40,2017-11-19 22:23:40,0
15901,1987,"Linda","Anderson","Administrator","Standard",2018-10-29 01:07:37,2019-10-29 01:07:37,0
15902,3545,"Sofia","Smith","Administrator","Basic",2024-05-31 02:54:59,2025-05-31 02:54:59,1
15903,2794,"Sofia","Smith","Administrator","Standard",2021-07-27 11:11:56,2022-07-27 11:11:56,1
15904,392,"David","Wilson","Billing Specialist","Standard",2020-05-26 19:04:31,2021-05-26 19:04:31,1
15905,969,"Chris","Johnson","Practice Manager","Basic",2016-04-22 01:15:47,2017-04-22 01:15:47,1
15906,2191,"Laura","Davis","Practice Manager","Basic",2018-02-04 23:25:55,2019-02-04 23:25:55,1
15907,2229,"Ana","Martinez","IT/Operations","Basic",2021-10-21 20:11:17,2022-10-21 20:11:17,1
15908,2627,"David","Garcia","Practice Manager","Basic",2020-02-14 03:17:24,2021-02-14 03:17:24,0
15909,2846,"Sofia","Garcia","IT/Operations","Basic",2019-03-23 16:22:59,2020-03-23 16:22:59,1
15910,4365,"Laura","Martinez","Front Desk","Standard",2020-08-30 15:35:38,2021-08-30 15:35:38,1
15911,3308,"Laura","Lee","Billing Specialist","Standard",2021-04-11 17:02:28,2022-04-11 17:02:28,1
15912,2601,"Chris","Wilson","Administrator","Basic",2020-08-07 07:13:43,2021-08-07 07:13:43,1
15913,2681,"Ana","Johnson","Practice Owner","Standard",2023-02-19 21:13:53,2024-02-19 21:13:53,1
15914,4371,"Maria","Davis","Administrator","Premium",2018-09-22 01:08:06,2019-09-22 01:08:06,0
15915,4839,"Sofia","Wilson","Billing Specialist","Premium",2020-03-03 23:58:21,2021-03-03 23:58:21,1
15916,86,"Linda","Garcia","Billing Specialist","Premium",2023-11-05 15:10:04,2024-11-05 15:10:04,1
15917,3135,"Laura","Lee","Practice Manager","Basic",2022-12-10 12:32:04,2023-12-10 12:32:04,1
15918,4500,"James","White","Administrator","Basic",2019-11-29 21:12:37,2020-11-29 21:12:37,1
15919,2240,"James","Martinez","Administrator","Standard",2019-04-17 17:10:07,2020-04-17 17:10:07,1
15920,3365,"Sofia","Davis","Administrator","Standard",2020-11-20 16:17:48,2021-11-20 16:17:48,1
15921,2046,"Maria","Lee","Billing Specialist","Premium",2017-03-13 10:24:28,2018-03-13 10:24:28,0
15922,1055,"James","Davis","Administrator","Basic",2022-11-10 16:09:28,2023-11-10 16:09:28,1
15923,3402,"John","Brown","Practice Owner","Premium",2020-09-15 14:14:44,2021-09-15 14:14:44,0
15924,3730,"Maria","Martinez","Practice Owner","Basic",2019-03-24 23:33:00,2020-03-24 23:33:00,0
15925,2670,"Chris","Anderson","Practice Owner","Basic",2020-03-25 10:02:24,2021-03-25 10:02:24,1
15926,276,"Linda","Smith","Practice Owner","Standard",2024-09-28 05:04:11,2025-09-28 05:04:11,1
15927,4747,"James","Johnson","Administrator","Standard",2017-06-17 01:55:53,2018-06-17 01:55:53,0
15928,4091,"David","Davis","Practice Manager","Basic",2016-02-29 03:35:40,2017-02-28 03:35:40,1
15929,1106,"Sofia","Wilson","Practice Owner","Basic",2023-07-06 11:08:14,2024-07-06 11:08:14,1
15930,4682,"Alex","Johnson","Practice Owner","Basic",2022-02-28 01:32:47,2023-02-28 01:32:47,1
15931,2933,"Chris","Lee","Practice Manager","Premium",2016-11-19 05:16:16,2017-11-19 05:16:16,1
15932,129,"David","Anderson","Front Desk","Standard",2016-01-16 22:51:11,2017-01-16 22:51:11,1
15933,4352,"James","Brown","IT/Operations","Premium",2024-02-28 19:26:18,2025-02-28 19:26:18,1
15934,4327,"Laura","Johnson","Practice Owner","Basic",2024-10-25 07:26:09,2025-10-25 07:26:09,1
15935,3569,"John","Wilson","Billing Specialist","Basic",2017-07-22 03:46:07,2018-07-22 03:46:07,1
15936,2403,"Chris","Lee","Administrator","Basic",2019-01-08 16:16:44,2020-01-08 16:16:44,1
15937,1648,"Linda","White","Administrator","Standard",2024-04-20 16:13:33,2025-04-20 16:13:33,1
15938,3557,"Laura","Davis","Administrator","Premium",2016-12-26 03:37:28,2017-12-26 03:37:28,1
15939,3892,"James","Johnson","Front Desk","Basic",2017-12-28 15:57:34,2018-12-28 15:57:34,1
15940,2194,"Linda","White","Administrator","Basic",2020-06-04 00:17:59,2021-06-04 00:17:59,0
15941,2048,"Alex","Lee","Practice Manager","Basic",2024-06-09 01:34:33,2025-06-09 01:34:33,0
15942,3105,"Alex","Garcia","Billing Specialist","Basic",2024-02-29 09:30:50,2025-02-28 09:30:50,1
15943,4356,"Chris","Lee","Administrator","Standard",2023-11-19 15:11:14,2024-11-19 15:11:14,0
15944,2135,"Ana","Wilson","Practice Owner","Standard",2019-03-09 13:18:20,2020-03-09 13:18:20,0
15945,843,"James","Lee","Administrator","Basic",2018-11-11 19:31:26,2019-11-11 19:31:26,1
15946,1972,"Sofia","Garcia","Administrator","Premium",2024-01-02 14:52:16,2025-01-02 14:52:16,1
15947,4361,"Maria","Garcia","Practice Manager","Basic",2016-07-24 15:31:08,2017-07-24 15:31:08,1
15948,3904,"Alex","Martinez","Front Desk","Basic",2021-01-18 04:18:48,2022-01-18 04:18:48,1
15949,3614,"John","Garcia","Billing Specialist","Premium",2024-04-28 22:38:23,2025-04-28 22:38:23,1
15950,392,"Ana","Anderson","Administrator","Basic",2024-12-30 15:05:56,2025-12-30 15:05:56,1
15951,2280,"Ana","Davis","Practice Owner","Standard",2023-11-22 23:35:18,2024-11-22 23:35:18,1
15952,901,"James","Brown","Administrator","Standard",2023-08-02 18:20:48,2024-08-02 18:20:48,1
15953,4684,"Maria","Brown","Administrator","Basic",2023-01-01 09:48:40,2024-01-01 09:48:40,0
15954,2495,"Ana","Johnson","Billing Specialist","Basic",2021-10-21 11:02:40,2022-10-21 11:02:40,1
15955,1153,"Ana","Anderson","Practice Manager","Standard",2023-09-25 16:08:28,2024-09-25 16:08:28,1
15956,1295,"Alex","Wilson","Administrator","Standard",2018-09-23 17:26:49,2019-09-23 17:26:49,1
15957,466,"Linda","Martinez","Administrator","Standard",2019-03-29 07:22:45,2020-03-29 07:22:45,1
15958,2176,"Chris","Johnson","Administrator","Basic",2023-03-18 19:37:42,2024-03-18 19:37:42,1
15959,3246,"James","Johnson","Practice Owner","Basic",2016-05-27 22:37:44,2017-05-27 22:37:44,0
15960,488,"James","Lee","Administrator","Standard",2017-09-01 21:34:48,2018-09-01 21:34:48,1
15961,2939,"Chris","Smith","Administrator","Basic",2018-09-07 20:40:08,2019-09-07 20:40:08,0
15962,2627,"James","Lee","Front Desk","Standard",2022-01-04 09:36:57,2023-01-04 09:36:57,1
15963,950,"David","Johnson","Administrator","Premium",2017-03-31 03:53:08,2018-03-31 03:53:08,1
15964,4502,"James","White","Administrator","Basic",2023-04-20 03:13:02,2024-04-20 03:13:02,0
15965,1050,"Ana","Smith","Administrator","Basic",2018-07-09 01:46:49,2019-07-09 01:46:49,1
15966,4076,"Ana","Lee","Practice Manager","Basic",2019-05-05 00:51:02,2020-05-05 00:51:02,1
15967,4460,"Maria","Davis","Practice Manager","Basic",2020-04-12 05:48:06,2021-04-12 05:48:06,0
15968,1391,"Maria","Johnson","Billing Specialist","Standard",2019-03-08 07:47:13,2020-03-08 07:47:13,1
15969,1084,"James","Garcia","Administrator","Basic",2021-02-27 09:21:40,2022-02-27 09:21:40,0
15970,4647,"John","Lee","Front Desk","Standard",2023-04-27 17:56:47,2024-04-27 17:56:47,1
15971,1659,"Alex","Anderson","Front Desk","Standard",2023-01-30 18:28:36,2024-01-30 18:28:36,1
15972,4388,"David","Smith","Practice Manager","Basic",2022-04-07 09:04:11,2023-04-07 09:04:11,1
15973,1818,"Ana","White","Practice Owner","Basic",2017-05-25 17:47:35,2018-05-25 17:47:35,0
15974,191,"David","Wilson","Practice Manager","Basic",2022-06-14 21:58:38,2023-06-14 21:58:38,0
15975,461,"Alex","Garcia","Practice Owner","Premium",2023-03-19 06:00:51,2024-03-19 06:00:51,1
15976,2522,"Sofia","Garcia","Billing Specialist","Premium",2018-10-06 03:55:05,2019-10-06 03:55:05,1
15977,3477,"James","White","Practice Owner","Standard",2016-05-08 09:45:20,2017-05-08 09:45:20,1
15978,2706,"John","White","Front Desk","Basic",2019-04-03 00:10:19,2020-04-03 00:10:19,1
15979,4367,"Laura","Johnson","Administrator","Basic",2018-05-06 14:26:31,2019-05-06 14:26:31,0
15980,1158,"Chris","Anderson","Practice Manager","Standard",2024-12-17 09:22:28,2025-12-17 09:22:28,0
15981,4267,"James","Garcia","Administrator","Basic",2018-06-03 09:58:11,2019-06-03 09:58:11,1
15982,28,"James","Johnson","Administrator","Basic",2016-05-23 18:18:42,2017-05-23 18:18:42,1
15983,4232,"Chris","White","Billing Specialist","Basic",2022-01-04 20:07:10,2023-01-04 20:07:10,0
15984,2973,"John","Davis","Practice Manager","Premium",2019-10-17 07:51:44,2020-10-17 07:51:44,0
15985,3025,"Chris","Garcia","IT/Operations","Basic",2024-05-14 20:33:11,2025-05-14 20:33:11,0
15986,4984,"Chris","Wilson","Administrator","Standard",2020-10-04 03:51:28,2021-10-04 03:51:28,1
15987,1265,"Laura","Johnson","Billing Specialist","Premium",2020-02-26 14:41:06,2021-02-26 14:41:06,1
15988,856,"Ana","Garcia","Practice Owner","Standard",2024-10-08 21:18:32,2025-10-08 21:18:32,0
15989,4026,"Linda","Anderson","Billing Specialist","Basic",2020-08-04 06:46:47,2021-08-04 06:46:47,0
15990,1252,"Sofia","Smith","Administrator","Basic",2021-05-26 23:47:56,2022-05-26 23:47:56,1
15991,4605,"Chris","Anderson","Administrator","Basic",2021-07-06 10:10:49,2022-07-06 10:10:49,0
15992,3871,"Linda","Johnson","Practice Manager","Standard",2017-12-01 03:45:54,2018-12-01 03:45:54,1
15993,1327,"Chris","Davis","Administrator","Standard",2016-06-28 17:16:41,2017-06-28 17:16:41,1
15994,1026,"David","Brown","Front Desk","Basic",2019-07-20 09:19:42,2020-07-20 09:19:42,0
15995,362,"Linda","Johnson","Practice Manager","Basic",2017-11-12 02:43:58,2018-11-12 02:43:58,1
15996,1219,"Laura","Lee","Practice Owner","Standard",2021-04-19 11:39:16,2022-04-19 11:39:16,0
15997,606,"David","Lee","Billing Specialist","Standard",2021-10-18 01:03:54,2022-10-18 01:03:54,1
15998,1671,"David","Johnson","Administrator","Basic",2017-10-01 06:05:08,2018-10-01 06:05:08,1
15999,4812,"Ana","Lee","Administrator","Basic",2016-06-21 21:33:31,2017-06-21 21:33:31,1
16000,2298,"Linda","Martinez","Billing Specialist","Basic",2022-09-15 02:11:44,2023-09-15 02:11:44,1
16001,2195,"Sofia","Brown","Administrator","Standard",2020-03-02 22:58:58,2021-03-02 22:58:58,1
16002,4444,"Chris","Lee","Administrator","Basic",2020-07-16 13:59:24,2021-07-16 13:59:24,1
16003,1278,"John","Davis","Front Desk","Basic",2019-12-29 01:42:18,2020-12-29 01:42:18,0
16004,399,"John","Davis","Practice Owner","Basic",2023-04-05 07:40:12,2024-04-05 07:40:12,1
16005,2173,"David","Johnson","Practice Manager","Basic",2024-12-13 04:55:43,2025-12-13 04:55:43,0
16006,2811,"Ana","Davis","Front Desk","Standard",2020-09-30 13:49:45,2021-09-30 13:49:45,1
16007,2653,"Maria","Johnson","Billing Specialist","Basic",2020-05-10 13:41:38,2021-05-10 13:41:38,1
16008,2940,"John","Davis","Practice Manager","Standard",2023-01-27 07:13:07,2024-01-27 07:13:07,1
16009,822,"James","Anderson","Practice Manager","Premium",2023-05-29 19:50:28,2024-05-29 19:50:28,1
16010,4998,"Maria","White","Billing Specialist","Basic",2018-11-16 02:05:42,2019-11-16 02:05:42,1
16011,945,"Linda","Davis","Administrator","Standard",2021-11-18 09:51:48,2022-11-18 09:51:48,1
16012,3479,"Maria","Davis","Front Desk","Basic",2019-02-13 11:36:40,2020-02-13 11:36:40,1
16013,2780,"John","Wilson","Front Desk","Standard",2024-06-24 15:40:56,2025-06-24 15:40:56,0
16014,4430,"Sofia","Smith","Practice Owner","Basic",2024-02-03 16:44:56,2025-02-03 16:44:56,1
16015,4451,"Maria","Wilson","IT/Operations","Standard",2024-07-19 23:54:02,2025-07-19 23:54:02,1
16016,1197,"Maria","White","Billing Specialist","Basic",2020-01-07 14:19:24,2021-01-07 14:19:24,0
16017,1213,"James","Davis","Billing Specialist","Basic",2023-12-13 20:57:44,2024-12-13 20:57:44,1
16018,824,"John","Johnson","Administrator","Basic",2018-01-14 11:39:33,2019-01-14 11:39:33,0
16019,1897,"David","Davis","Practice Manager","Standard",2023-04-01 12:00:38,2024-04-01 12:00:38,1
16020,4264,"Chris","Johnson","Administrator","Basic",2017-12-27 15:03:08,2018-12-27 15:03:08,1
16021,2416,"James","Lee","Administrator","Premium",2018-04-13 05:27:39,2019-04-13 05:27:39,0
16022,536,"Ana","Wilson","Front Desk","Basic",2024-07-28 06:39:43,2025-07-28 06:39:43,0
16023,3011,"Linda","Martinez","Administrator","Basic",2017-05-10 04:29:32,2018-05-10 04:29:32,1
16024,2628,"John","Johnson","Practice Owner","Standard",2024-10-23 18:12:11,2025-10-23 18:12:11,0
16025,3778,"James","Martinez","Administrator","Basic",2018-07-18 05:33:23,2019-07-18 05:33:23,1
16026,950,"Alex","White","Practice Owner","Basic",2022-03-26 14:43:34,2023-03-26 14:43:34,1
16027,3509,"James","Anderson","Front Desk","Basic",2021-03-30 23:00:55,2022-03-30 23:00:55,1
16028,4303,"Ana","White","Administrator","Standard",2016-10-28 00:07:45,2017-10-28 00:07:45,1
16029,544,"Alex","Garcia","IT/Operations","Standard",2024-02-20 05:46:47,2025-02-20 05:46:47,1
16030,3901,"Laura","Lee","Practice Owner","Premium",2020-07-16 06:39:17,2021-07-16 06:39:17,0
16031,3754,"Sofia","Johnson","Administrator","Basic",2021-04-07 08:57:13,2022-04-07 08:57:13,0
16032,4225,"Ana","Garcia","Practice Manager","Basic",2017-04-04 22:40:21,2018-04-04 22:40:21,1
16033,2083,"Ana","Lee","Administrator","Standard",2019-01-11 11:40:15,2020-01-11 11:40:15,1
16034,2867,"Sofia","Brown","Administrator","Basic",2021-07-14 02:25:10,2022-07-14 02:25:10,1
16035,2247,"David","Davis","Administrator","Basic",2017-10-13 12:03:02,2018-10-13 12:03:02,0
16036,1837,"James","Wilson","Practice Manager","Standard",2024-05-06 08:38:39,2025-05-06 08:38:39,1
16037,77,"John","Johnson","Practice Owner","Standard",2023-12-11 18:55:35,2024-12-11 18:55:35,1
16038,369,"Linda","Martinez","Practice Owner","Premium",2024-10-23 01:33:44,2025-10-23 01:33:44,1
16039,4622,"Linda","Smith","Front Desk","Standard",2022-03-22 15:02:30,2023-03-22 15:02:30,1
16040,349,"Linda","Lee","Billing Specialist","Basic",2019-12-08 20:16:52,2020-12-08 20:16:52,1
16041,4602,"Alex","Brown","Billing Specialist","Basic",2020-03-07 00:16:34,2021-03-07 00:16:34,1
16042,4739,"Laura","Wilson","Practice Owner","Basic",2018-10-18 19:59:51,2019-10-18 19:59:51,1
16043,4334,"Ana","Garcia","Practice Owner","Basic",2018-03-22 17:42:54,2019-03-22 17:42:54,0
16044,1456,"James","Anderson","Practice Owner","Standard",2021-01-01 06:20:19,2022-01-01 06:20:19,0
16045,2186,"Maria","Wilson","Administrator","Standard",2020-10-05 16:12:59,2021-10-05 16:12:59,1
16046,3812,"Ana","Wilson","Administrator","Basic",2021-04-06 00:23:06,2022-04-06 00:23:06,1
16047,3273,"Linda","Smith","Practice Owner","Standard",2019-11-24 01:22:28,2020-11-24 01:22:28,0
16048,3683,"Laura","Smith","Practice Manager","Premium",2023-10-20 15:10:09,2024-10-20 15:10:09,1
16049,1847,"Chris","Martinez","Administrator","Basic",2022-04-16 02:03:47,2023-04-16 02:03:47,1
16050,1855,"Linda","Anderson","Administrator","Basic",2020-04-20 05:16:23,2021-04-20 05:16:23,1
16051,2986,"David","Brown","Billing Specialist","Basic",2019-10-22 09:35:20,2020-10-22 09:35:20,1
16052,4451,"Ana","Anderson","Administrator","Basic",2018-03-12 17:03:20,2019-03-12 17:03:20,1
16053,2626,"John","Anderson","Practice Owner","Standard",2016-07-11 16:37:10,2017-07-11 16:37:10,0
16054,2895,"Laura","Smith","Administrator","Premium",2023-09-21 09:20:58,2024-09-21 09:20:58,1
16055,559,"Ana","Garcia","Practice Owner","Basic",2019-05-25 16:51:44,2020-05-25 16:51:44,0
16056,2897,"David","White","Administrator","Basic",2022-06-30 13:28:46,2023-06-30 13:28:46,0
16057,1918,"John","Lee","Practice Manager","Basic",2019-07-07 12:39:58,2020-07-07 12:39:58,1
16058,1255,"Ana","Lee","Practice Manager","Standard",2017-08-23 02:44:06,2018-08-23 02:44:06,1
16059,1682,"David","Brown","Administrator","Standard",2024-10-13 03:33:01,2025-10-13 03:33:01,1
16060,1815,"Linda","White","Practice Manager","Basic",2017-06-18 03:43:37,2018-06-18 03:43:37,1
16061,663,"James","White","Billing Specialist","Standard",2017-09-17 03:37:52,2018-09-17 03:37:52,0
16062,4117,"James","Smith","Practice Manager","Standard",2017-12-11 21:59:56,2018-12-11 21:59:56,1
16063,3326,"Linda","Johnson","Practice Owner","Basic",2019-07-15 11:14:45,2020-07-15 11:14:45,1
16064,1242,"James","Brown","Billing Specialist","Basic",2017-05-05 02:10:00,2018-05-05 02:10:00,1
16065,3144,"Chris","Davis","Practice Manager","Standard",2019-01-02 01:49:55,2020-01-02 01:49:55,1
16066,3038,"Sofia","Garcia","Practice Owner","Standard",2023-11-23 08:57:09,2024-11-23 08:57:09,1
16067,162,"Linda","Garcia","Practice Manager","Premium",2024-08-16 19:34:59,2025-08-16 19:34:59,1
16068,4226,"Linda","Lee","Billing Specialist","Basic",2024-07-08 09:22:10,2025-07-08 09:22:10,0
16069,1951,"Linda","Garcia","Administrator","Premium",2024-02-25 01:04:41,2025-02-25 01:04:41,1
16070,4321,"Sofia","Brown","Administrator","Basic",2022-06-10 07:28:53,2023-06-10 07:28:53,1
16071,1782,"Ana","Martinez","Practice Owner","Standard",2016-11-13 08:21:53,2017-11-13 08:21:53,0
16072,4676,"Maria","Davis","Billing Specialist","Basic",2022-10-25 15:41:10,2023-10-25 15:41:10,0
16073,1478,"Linda","White","Practice Manager","Standard",2021-12-26 01:30:31,2022-12-26 01:30:31,0
16074,3031,"Sofia","Johnson","Billing Specialist","Standard",2020-08-12 06:28:21,2021-08-12 06:28:21,0
16075,3987,"John","Smith","Administrator","Basic",2023-12-23 07:27:25,2024-12-23 07:27:25,0
16076,107,"Alex","Wilson","Administrator","Basic",2023-06-05 11:45:35,2024-06-05 11:45:35,1
16077,2669,"Alex","White","Administrator","Basic",2020-08-26 03:16:43,2021-08-26 03:16:43,1
16078,4936,"Ana","Lee","Practice Manager","Basic",2024-08-22 02:52:10,2025-08-22 02:52:10,1
16079,1165,"Sofia","White","Practice Manager","Standard",2017-08-18 21:04:32,2018-08-18 21:04:32,1
16080,1158,"Ana","Brown","Administrator","Standard",2017-05-21 12:52:57,2018-05-21 12:52:57,1
16081,2247,"Ana","Smith","Billing Specialist","Basic",2017-10-09 12:17:16,2018-10-09 12:17:16,1
16082,667,"Laura","White","IT/Operations","Standard",2016-04-15 17:11:43,2017-04-15 17:11:43,1
16083,2127,"John","Wilson","Administrator","Standard",2016-07-12 13:17:14,2017-07-12 13:17:14,1
16084,2942,"John","Anderson","Practice Owner","Basic",2016-11-09 11:57:44,2017-11-09 11:57:44,1
16085,512,"John","Martinez","IT/Operations","Basic",2017-07-24 17:11:52,2018-07-24 17:11:52,0
16086,250,"Chris","Lee","Administrator","Premium",2024-04-08 23:15:03,2025-04-08 23:15:03,1
16087,889,"James","Martinez","Practice Owner","Standard",2019-04-11 17:04:48,2020-04-11 17:04:48,0
16088,1024,"John","Davis","IT/Operations","Basic",2022-10-24 16:32:50,2023-10-24 16:32:50,1
16089,4695,"John","Johnson","Practice Manager","Basic",2017-10-10 21:23:18,2018-10-10 21:23:18,0
16090,4849,"Ana","Smith","Administrator","Basic",2016-02-02 22:01:32,2017-02-02 22:01:32,1
16091,600,"Maria","Martinez","Practice Owner","Basic",2022-02-14 13:40:37,2023-02-14 13:40:37,0
16092,3023,"Maria","White","Billing Specialist","Premium",2018-06-01 06:44:45,2019-06-01 06:44:45,1
16093,2531,"James","Lee","IT/Operations","Standard",2016-03-01 18:42:26,2017-03-01 18:42:26,1
16094,2884,"Alex","Lee","IT/Operations","Basic",2017-09-19 06:19:44,2018-09-19 06:19:44,1
16095,2065,"Linda","Johnson","Practice Owner","Standard",2017-06-08 01:47:10,2018-06-08 01:47:10,1
16096,1759,"Maria","Smith","Billing Specialist","Standard",2020-09-07 13:22:40,2021-09-07 13:22:40,0
16097,3570,"James","Smith","Administrator","Premium",2019-08-07 17:48:47,2020-08-07 17:48:47,1
16098,1243,"Chris","Wilson","Billing Specialist","Basic",2019-03-14 10:16:11,2020-03-14 10:16:11,1
16099,4330,"Sofia","Smith","Practice Manager","Premium",2020-01-23 14:50:24,2021-01-23 14:50:24,1
16100,2296,"Laura","White","Administrator","Premium",2023-09-27 22:02:15,2024-09-27 22:02:15,1
16101,1926,"Sofia","White","Practice Manager","Basic",2024-05-14 09:10:02,2025-05-14 09:10:02,1
